6.743308029937069e-11	172.2415186403145
8.09198165186911e-11	206.69108950331577
9.440658192549184e-11	241.4067949015072
1.0789329391020875e-10	276.4503427836279
1.2138003265948085e-10	311.4410099114857
1.348667768901219e-10	346.28006866613026
