6.743304576242535e-11	177.7145469938157
8.091961068678708e-11	213.72090014983507
9.440609898159866e-11	249.6611532823373
1.0789193039363913e-10	285.4078009102806
1.2137745042854016e-10	320.97931546325907
1.348630058579906e-10	356.7455161792341
